,province,year,age_group,method,myopia_rate_urban,myopia_rate_rural,population_urban,weight,population_rural,rate,population,hdi2010,hdistate,HDI_state
200,Chongqing,1998,1,4,0.1793,0.0542,552499,0.2982,1747590.0,0.09150482,2300089.0,0.676,medium,low and medium
201,Chongqing,1999,1,4,0.2181,0.0746,552499,0.3158,1747590.0,0.1199173,2300089.0,0.676,medium,low and medium
202,Chongqing,2000,1,1 or 3,0.1417789161238248,0.1192781795091305,552499,0.334,1747590.0,0.1267934255384384,2300089.0,0.676,medium,low and medium
203,Chongqing,2001,1,,0.1667230559738141,0.0888192425861756,552499,0.356488581,1747590.0,0.11659106247522366,2300089.0,0.676,medium,low and medium
204,Chongqing,2002,1,,0.2016681814137696,0.0578,552499,0.379628241,1747590.0,0.11241642464597823,2300089.0,0.676,medium,low and medium
205,Chongqing,2003,1,,0.19821448134514,0.1288199035918225,552499,0.403328502,1747590.0,0.15680871468399057,2300089.0,0.676,medium,low and medium
206,Chongqing,2004,1,,0.2024991748408993,0.0565,552499,0.427488797,1747590.0,0.1189130116157287,2300089.0,0.676,medium,low and medium
207,Chongqing,2005,1,1 or 3,0.262178510512867,0.2247579401170424,552499,0.452,1747590.0,0.24167203793595513,2300089.0,0.676,medium,low and medium
208,Chongqing,2006,1,2.0,0.0209,0.0345,682780,0.467,857128.0,0.028148799999999998,1539908.0,0.676,medium,low and medium
209,Chongqing,2007,1,,0.2490768752772664,0.196434678389848,682780,0.483,857128.0,0.22186085948647108,1539908.0,0.676,medium,low and medium
210,Chongqing,2008,1,4,0.2937,0.2110538726802528,682780,0.4999,857128.0,0.2523686717273944,1539908.0,0.676,medium,low and medium
211,Chongqing,2009,1,,0.2389240854452043,0.1816143833068057,682780,0.5159,857128.0,0.21118045864000556,1539908.0,0.676,medium,low and medium
212,Chongqing,2010,1,1 or 3,0.230278104901909,0.1779377007249542,682780,0.5302,857128.0,0.20568858301957565,1539908.0,0.676,medium,low and medium
213,Chongqing,2011,1,4,0.2488,0.1466336528465366,682780,0.5498,857128.0,0.20280471051151078,1539908.0,0.676,medium,low and medium
214,Chongqing,2012,1,1 or 3,0.1534879426575258,0.095179604968119,682780,0.5664,857128.0,0.12820544743539902,1539908.0,0.676,medium,low and medium
215,Chongqing,2013,1,,0.2755867342277663,0.2080185834263849,682780,0.5829,857128.0,0.24740405852851013,1539908.0,0.676,medium,low and medium
216,Chongqing,2014,1,1 or 3,0.3199977804131426,0.2557215092112838,682780,0.5974,857128.0,0.29412015362727423,1539908.0,0.676,medium,low and medium
217,Chongqing,2015,1,,0.2741256205078499,0.1997877975519787,682780,0.6147,857128.0,0.24548325732295273,1539908.0,0.676,medium,low and medium
218,Chongqing,2016,1,4,0.3423576181687594,0.2721134134544485,1233798,0.6333,461440.0,0.3165990683000216,1695238.0,0.676,medium,low and medium
219,Chongqing,2017,1,,0.2777263311179374,0.2117316375162708,1233798,0.65,461440.0,0.2546281883573541,1695238.0,0.676,medium,low and medium
220,Chongqing,2018,1,1 or 3,0.1930174559243761,0.1168053176976132,1233798,0.6661,461440.0,0.16757022297045998,1695238.0,0.676,medium,low and medium
221,Chongqing,2019,1,1 or 3,0.2538473748021846,0.1746512698191955,1233798,0.6824,461440.0,0.22869469185958727,1695238.0,0.676,medium,low and medium
222,Chongqing,2020,1,4,0.1311999999999999,0.1272,1233798,0.6946,461440.0,0.12997839999999994,1695238.0,0.676,medium,low and medium
223,Chongqing,2021,1,,0.285332217264417,0.2346662335460557,1233798,0.7032,461440.0,0.2702945532968074,1695238.0,0.676,medium,low and medium
224,Chongqing,2022,1,,0.2681752595273335,0.2241724609800514,1233798,0.7096,461440.0,0.2553968468292028,1695238.0,0.676,medium,low and medium
225,Chongqing,1998,2,,0.2650723880057455,0.1426,672681,0.2982,1915611.0,0.1791212661033133,2588292.0,0.676,medium,low and medium
226,Chongqing,1999,2,,0.2804341332537843,0.1902113505065552,672681,0.3158,1915611.0,0.2187037052981301,2588292.0,0.676,medium,low and medium
227,Chongqing,2000,2,1 or 3,0.3070223880057455,0.2488617475388829,672681,0.334,1915611.0,0.268287401454815,2588292.0,0.676,medium,low and medium
228,Chongqing,2001,2,,0.2818972308829112,0.1754292942085903,672681,0.356488581,1915611.0,0.21338389787561682,2588292.0,0.676,medium,low and medium
229,Chongqing,2002,2,,0.3325297577513167,0.1473,672681,0.379628241,1915611.0,0.21761844711598846,2588292.0,0.676,medium,low and medium
230,Chongqing,2003,2,,0.3319347493560048,0.22134894750909,672681,0.403328502,1915611.0,0.26595135331047504,2588292.0,0.676,medium,low and medium
231,Chongqing,2004,2,,0.3467932509120691,0.1619,672681,0.427488797,1915611.0,0.24093979340581956,2588292.0,0.676,medium,low and medium
232,Chongqing,2005,2,1 or 3,0.429134353724903,0.3712130686919355,672681,0.452,1915611.0,0.39739348952683684,2588292.0,0.676,medium,low and medium
233,Chongqing,2006,2,2.0,0.1148,0.0802,815848,0.467,980913.0,0.09635819999999999,1796761.0,0.676,medium,low and medium
234,Chongqing,2007,2,,0.4212861912047451,0.3263020216152049,815848,0.483,980913.0,0.3721793755269528,1796761.0,0.676,medium,low and medium
235,Chongqing,2008,2,4,0.4871999999999999,0.3580509401429113,815848,0.4999,980913.0,0.4226125551654699,1796761.0,0.676,medium,low and medium
236,Chongqing,2009,2,,0.4511383902115821,0.3392394164180977,815848,0.5159,980913.0,0.3969680969981563,1796761.0,0.676,medium,low and medium
237,Chongqing,2010,2,1 or 3,0.5316463194440605,0.4739643898449879,815848,0.5302,980913.0,0.5045473489184162,1796761.0,0.676,medium,low and medium
238,Chongqing,2011,2,4,0.6286,0.423694654075598,815848,0.5498,980913.0,0.5363516132648343,1796761.0,0.676,medium,low and medium
239,Chongqing,2012,2,1 or 3,0.4098111057317234,0.3522249183062084,815848,0.5664,980913.0,0.38484173486402007,1796761.0,0.676,medium,low and medium
240,Chongqing,2013,2,,0.5414271036143057,0.4546502920064583,815848,0.5829,980913.0,0.5052324954926726,1796761.0,0.676,medium,low and medium
241,Chongqing,2014,2,1 or 3,0.5534758920193864,0.4959854467674294,815848,0.5974,980913.0,0.5303302387609485,1796761.0,0.676,medium,low and medium
242,Chongqing,2015,2,,0.5241179775089924,0.4464604897837248,815848,0.6147,980913.0,0.49419654748844677,1796761.0,0.676,medium,low and medium
243,Chongqing,2016,2,4,0.6331406783070493,0.5757459752286505,1216709,0.6333,660799.0,0.6120940406882005,1877508.0,0.676,medium,low and medium
244,Chongqing,2017,2,,0.532746160544865,0.480041253354404,1216709,0.65,660799.0,0.5142994430282036,1877508.0,0.676,medium,low and medium
245,Chongqing,2018,2,1 or 3,0.5242554645947124,0.4669565036898715,1216709,0.6661,660799.0,0.5051233415485861,1877508.0,0.676,medium,low and medium
246,Chongqing,2019,2,1 or 3,0.5219378577385438,0.4646867679204819,1216709,0.6824,660799.0,0.5037549116123274,1877508.0,0.676,medium,low and medium
247,Chongqing,2020,2,4,0.4418999999999999,0.3383,1216709,0.6946,660799.0,0.4102605599999999,1877508.0,0.676,medium,low and medium
248,Chongqing,2021,2,,0.5654727913678707,0.5249620554041499,1216709,0.7032,660799.0,0.5534492049338383,1877508.0,0.676,medium,low and medium
249,Chongqing,2022,2,,0.5590158254279552,0.5205221748170497,1216709,0.7096,660799.0,0.5478372692905482,1877508.0,0.676,medium,low and medium
250,Chongqing,1998,3,,0.5385627511199718,0.3603,672681,0.2982,1915611.0,0.41345795238397565,2588292.0,0.676,medium,low and medium
251,Chongqing,1999,3,,0.5516325777151071,0.4288021490922678,672681,0.3158,1915611.0,0.46759199845136046,2588292.0,0.676,medium,low and medium
252,Chongqing,2000,3,1 or 3,0.5653377511199719,0.4847304534805282,672681,0.334,1915611.0,0.5116532908921023,2588292.0,0.676,medium,low and medium
253,Chongqing,2001,3,,0.552810480654453,0.3983882058538045,672681,0.356488581,1915611.0,0.45343798347227976,2588292.0,0.676,medium,low and medium
254,Chongqing,2002,3,,0.5771561821307591,0.3313,672681,0.379628241,1915611.0,0.4246339499612757,2588292.0,0.676,medium,low and medium
255,Chongqing,2003,3,,0.5797012351040015,0.4122706140808511,672681,0.403328502,1915611.0,0.4798001556470481,2588292.0,0.676,medium,low and medium
256,Chongqing,2004,3,,0.5884892449526661,0.4204834983339915,672681,0.427488797,1915611.0,0.49230407284509553,2588292.0,0.676,medium,low and medium
257,Chongqing,2005,3,1 or 3,0.6822485780976802,0.6020086624053342,672681,0.452,1915611.0,0.6382771042982747,2588292.0,0.676,medium,low and medium
258,Chongqing,2006,3,4,0.5146999999999999,0.1509,815848,0.467,980913.0,0.3207946,1796761.0,0.676,medium,low and medium
259,Chongqing,2007,3,,0.6245733652465947,0.5065570470402209,815848,0.483,980913.0,0.5635589287338993,1796761.0,0.676,medium,low and medium
260,Chongqing,2008,3,4,0.58795,0.5355667880707687,815848,0.4999,980913.0,0.5617531557141915,1796761.0,0.676,medium,low and medium
261,Chongqing,2009,3,,0.6321266237287237,0.5334756062228008,815848,0.5159,980913.0,0.5843696661541065,1796761.0,0.676,medium,low and medium
262,Chongqing,2010,3,1 or 3,0.7544594050753889,0.6745868713301404,815848,0.5302,980913.0,0.7169352887218712,1796761.0,0.676,medium,low and medium
263,Chongqing,2011,3,,0.6668464422538964,0.5866843222610847,815848,0.5498,980913.0,0.6307574558331326,1796761.0,0.676,medium,low and medium
264,Chongqing,2012,3,1 or 3,0.5724037358664723,0.4926781549000636,815848,0.5664,980913.0,0.5378347239594374,1796761.0,0.676,medium,low and medium
265,Chongqing,2013,3,,0.6982406926669306,0.6216339304136002,815848,0.5829,980913.0,0.6662880121310664,1796761.0,0.676,medium,low and medium
266,Chongqing,2014,3,1 or 3,0.7671480666575556,0.6875694384699859,815848,0.5974,980913.0,0.73510971094924,1796761.0,0.676,medium,low and medium
267,Chongqing,2015,3,,0.715667366319559,0.6312491021106317,815848,0.6147,980913.0,0.6831410091198593,1796761.0,0.676,medium,low and medium
268,Chongqing,2016,3,4,0.8216923974486391,0.7422607220399081,1216709,0.6333,660799.0,0.7925648020762575,1877508.0,0.676,medium,low and medium
269,Chongqing,2017,3,,0.6905379085105764,0.6093097425870688,1216709,0.65,660799.0,0.6621080504373487,1877508.0,0.676,medium,low and medium
270,Chongqing,2018,3,1 or 3,0.6267367282397225,0.5474520056098306,1216709,0.6661,660799.0,0.6002635593536017,1877508.0,0.676,medium,low and medium
271,Chongqing,2019,3,1 or 3,0.5968588936352642,0.517647647394792,1216709,0.6824,660799.0,0.5717014018292903,1877508.0,0.676,medium,low and medium
272,Chongqing,2020,3,4,0.6809999999999999,0.6598999999999999,1216709,0.6946,660799.0,0.6745560599999999,1877508.0,0.676,medium,low and medium
273,Chongqing,2021,3,,0.6807376873496732,0.6052313884151947,1216709,0.7032,660799.0,0.65832741782592,1877508.0,0.676,medium,low and medium
274,Chongqing,2022,3,,0.6596470077536399,0.5860622743141236,1216709,0.7096,660799.0,0.6382780011628044,1877508.0,0.676,medium,low and medium
275,Chongqing,1998,4,,0.6951358017556356,0.5405304293177879,745929,0.2982,1050426.0,0.5866337513787542,1796355.0,0.676,medium,low and medium
276,Chongqing,1999,4,,0.7065978214903428,0.5519598354008552,745929,0.3158,1050426.0,0.6007945114079154,1796355.0,0.676,medium,low and medium
277,Chongqing,2000,4,1 or 3,0.6889608017556357,0.534355429317788,745929,0.334,1050426.0,0.5859936237120291,1796355.0,0.676,medium,low and medium
278,Chongqing,2001,4,,0.7111908546835455,0.5164099948198998,745929,0.356488581,1050426.0,0.5858471471586507,1796355.0,0.676,medium,low and medium
279,Chongqing,2002,4,,0.719378514048279,0.5304116272815298,745929,0.379628241,1050426.0,0.6021487941120369,1796355.0,0.676,medium,low and medium
280,Chongqing,2003,4,,0.7169206946257718,0.5087089467368678,745929,0.403328502,1050426.0,0.5926866791117011,1796355.0,0.676,medium,low and medium
281,Chongqing,2004,4,,0.7247355673845992,0.5055135701339194,745929,0.427488797,1050426.0,0.5992285180145498,1796355.0,0.676,medium,low and medium
282,Chongqing,2005,4,1 or 3,0.8086400117588777,0.6772720448325369,745929,0.452,1050426.0,0.736650365883243,1796355.0,0.676,medium,low and medium
283,Chongqing,2006,4,4,0.6265999999999999,0.2148,1287448,0.467,957894.0,0.4071106,2245342.0,0.676,medium,low and medium
284,Chongqing,2007,4,,0.7452423380094169,0.5608542183041637,1287448,0.483,957894.0,0.6499136801218011,2245342.0,0.676,medium,low and medium
285,Chongqing,2008,4,4,0.7145999999999999,0.585035930556142,1287448,0.4999,957894.0,0.6498050088711266,2245342.0,0.676,medium,low and medium
286,Chongqing,2009,4,,0.7741814060218202,0.5880627091434888,1287448,0.5159,957894.0,0.68408134486302,2245342.0,0.676,medium,low and medium
287,Chongqing,2010,4,1 or 3,0.8297192217621197,0.7215886603472854,1287448,0.5302,957894.0,0.7789194840094305,2245342.0,0.676,medium,low and medium
288,Chongqing,2011,4,4,0.8932350637627682,0.7897519834502356,1287448,0.5498,957894.0,0.846646981006066,2245342.0,0.676,medium,low and medium
289,Chongqing,2012,4,1 or 3,0.8160812922922774,0.6793543283253377,1287448,0.5664,957894.0,0.7567964807162124,2245342.0,0.676,medium,low and medium
290,Chongqing,2013,4,,0.8260489938231834,0.7083712150595618,1287448,0.5829,957894.0,0.7769655923008769,2245342.0,0.676,medium,low and medium
291,Chongqing,2014,4,1 or 3,0.8470825897647134,0.757541952759085,1287448,0.5974,957894.0,0.8110335293062474,2245342.0,0.676,medium,low and medium
292,Chongqing,2015,4,,0.8272329035682339,0.7199541195044447,1287448,0.6147,957894.0,0.7858983880684558,2245342.0,0.676,medium,low and medium
293,Chongqing,2016,4,4,0.8729142737660103,0.7926685989649845,1399552,0.6333,367530.0,0.8434881848164741,1767082.0,0.676,medium,low and medium
294,Chongqing,2017,4,,0.8139528835928658,0.7352659453831704,1399552,0.65,367530.0,0.7864124552194723,1767082.0,0.676,medium,low and medium
295,Chongqing,2018,4,1 or 3,0.714545957767307,0.643595245170884,1399552,0.6661,367530.0,0.6908555148313613,1767082.0,0.676,medium,low and medium
296,Chongqing,2019,4,1 or 3,0.8106406831262617,0.733508568273834,1399552,0.6824,367530.0,0.7861435234491307,1767082.0,0.676,medium,low and medium
297,Chongqing,2020,4,4,0.7961,0.7715000000000001,1399552,0.6946,367530.0,0.7885871600000001,1767082.0,0.676,medium,low and medium
298,Chongqing,2021,4,,0.8012988101084685,0.7453398487354399,1399552,0.7032,367530.0,0.7846901903729535,1767082.0,0.676,medium,low and medium
299,Chongqing,2022,4,,0.7968617370342971,0.7468263041053778,1399552,0.7096,367530.0,0.782331447311739,1767082.0,0.676,medium,low and medium
300,Fujian,1998,1,2.0,0.1793,0.0758,861022,0.3976,1675996.0,0.1169516,2537018.0,0.701,medium,high
301,Fujian,1999,1,2.0,0.2181,0.0746,861022,0.4097,1675996.0,0.13339194999999998,2537018.0,0.701,medium,high
302,Fujian,2000,1,1 or 3,0.261278916123825,0.2387781795091306,861022,0.4179,1675996.0,0.24818123734041142,2537018.0,0.701,medium,high
303,Fujian,2001,1,,0.1826648808822688,0.1196788127242736,861022,0.432926662,1675996.0,0.14694716096441895,2537018.0,0.701,medium,high
304,Fujian,2002,1,4,0.1644,0.0578,861022,0.448077727,1675996.0,0.10556508569819999,2537018.0,0.701,medium,high
305,Fujian,2003,1,,0.1679111645788065,0.1263571692525427,861022,0.463325801,1675996.0,0.14561020742183411,2537018.0,0.701,medium,high
306,Fujian,2004,1,,0.1633143487236677,0.0565,861022,0.478642769,1675996.0,0.10762591564202793,2537018.0,0.701,medium,high
307,Fujian,2005,1,1 or 3,0.167678510512867,0.1302579401170424,861022,0.494,1675996.0,0.14874370189257974,2537018.0,0.701,medium,high
308,Fujian,2006,1,4,0.0209,0.0345,1023778,0.504,833018.0,0.0276456,1856796.0,0.701,medium,high
309,Fujian,2007,1,,0.2040278152593374,0.1590343201673575,1023778,0.514,833018.0,0.18216097664463515,1856796.0,0.701,medium,high
310,Fujian,2008,1,4,0.2937,0.1704367043615303,1023778,0.53,833018.0,0.23576625104991927,1856796.0,0.701,medium,high
311,Fujian,2009,1,,0.2200391514517823,0.1733010346210801,1023778,0.551,833018.0,0.199053736994797,1856796.0,0.701,medium,high
312,Fujian,2010,1,1 or 3,0.414678104901909,0.3623377007249542,1023778,0.571,833018.0,0.3922240715099954,1856796.0,0.701,medium,high
313,Fujian,2011,1,4,0.2488,0.1466336528465366,1023778,0.5811,833018.0,0.20600251717741416,1856796.0,0.701,medium,high
314,Fujian,2012,1,4,0.1534879426575258,0.095179604968119,1023778,0.5932,833018.0,0.1297681108854751,1856796.0,0.701,medium,high
315,Fujian,2013,1,,0.2657392092959304,0.2263723950811658,1023778,0.608,833018.0,0.2503074181237427,1856796.0,0.701,medium,high
316,Fujian,2014,1,1 or 3,0.3688977804131426,0.3046215092112838,1023778,0.6199,833018.0,0.34446636972931605,1856796.0,0.701,medium,high
317,Fujian,2015,1,,0.2379480532416251,0.1893540397394536,1023778,0.6322,833018.0,0.22007517507552643,1856796.0,0.701,medium,high
318,Fujian,2016,1,4,0.3423576181687594,0.2721134134544485,2092569,0.6439,901301.0,0.31734365686999333,2993870.0,0.701,medium,high
319,Fujian,2017,1,,0.2579532634808002,0.1824170757973464,2092569,0.6578,901301.0,0.23210478005552232,2993870.0,0.701,medium,high
320,Fujian,2018,1,4,0.1930174559243761,0.1168053176976132,2092569,0.6698,901301.0,0.16785220788189897,2993870.0,0.701,medium,high
321,Fujian,2019,1,1 or 3,0.3559973748021845,0.2768012698191955,2092569,0.6787,901301.0,0.3305516662711502,2993870.0,0.701,medium,high
322,Fujian,2020,1,2.0,0.1311999999999999,0.1272,2092569,0.6875,901301.0,0.12994999999999993,2993870.0,0.701,medium,high
323,Fujian,2021,1,,0.2442883321652476,0.1715919549739712,2092569,0.697,901301.0,0.22226132987629083,2993870.0,0.701,medium,high
324,Fujian,2022,1,,0.2585739570231085,0.1874525217879845,2092569,0.7011,901301.0,0.23731576003132993,2993870.0,0.701,medium,high
325,Fujian,1998,2,2.0,0.2904473880057455,0.1426,1201100,0.3976,2483120.0,0.20138412147108442,3684220.0,0.701,medium,high
326,Fujian,1999,2,2.0,0.3008899533596045,0.2055698722718592,1201100,0.4097,2483120.0,0.24462250949350844,3684220.0,0.701,medium,high
327,Fujian,2000,2,1 or 3,0.3672223880057455,0.309061747538883,1201100,0.4179,2483120.0,0.33336707918998487,3684220.0,0.701,medium,high
328,Fujian,2001,2,,0.2991507321874629,0.2027435135324501,1201100,0.432926662,2483120.0,0.2444807688974689,3684220.0,0.701,medium,high
329,Fujian,2002,2,4,0.4079,0.1473,1201100,0.448077727,2483120.0,0.2640690556562,3684220.0,0.701,medium,high
330,Fujian,2003,2,,0.3206326651565153,0.2361748483500795,1201100,0.463325801,2483120.0,0.2753063339726326,3684220.0,0.701,medium,high
331,Fujian,2004,2,,0.3265193348906036,0.1619,1201100,0.478642769,2483120.0,0.2406938542829768,3684220.0,0.701,medium,high
332,Fujian,2005,2,1 or 3,0.423234353724903,0.3653130686919354,1201100,0.494,2483120.0,0.3939261834982214,3684220.0,0.701,medium,high
333,Fujian,2006,2,4,0.1148,0.0802,926587,0.504,795052.0,0.09763839999999999,1721639.0,0.701,medium,high
334,Fujian,2007,2,,0.3973961020088367,0.3204358680412421,926587,0.514,795052.0,0.35999342830058567,1721639.0,0.701,medium,high
335,Fujian,2008,2,4,0.4871999999999999,0.3482777046143816,926587,0.53,795052.0,0.42190652116875926,1721639.0,0.701,medium,high
336,Fujian,2009,2,,0.4452622442665381,0.3453714257333224,926587,0.551,795052.0,0.4004112667451243,1721639.0,0.701,medium,high
337,Fujian,2010,2,1 or 3,0.6151463194440605,0.557464389844988,926587,0.571,795052.0,0.5904007716460584,1721639.0,0.701,medium,high
338,Fujian,2011,2,4,0.6286,0.423694654075598,926587,0.5811,795052.0,0.542765150592268,1721639.0,0.701,medium,high
339,Fujian,2012,2,4,0.4098111057317234,0.3522249183062084,926587,0.5932,795052.0,0.38638504468702395,1721639.0,0.701,medium,high
